old_label,label,date
hCoV-19/England/BRIS-12E645/2020|EPI_ISL_488307|2020-04-21|1,hCoV-19/England/BRIS-12E645/2020|EPI_ISL_488307|2020-04-21|1,2020-04-21
hCoV-19/England/BRIS-13030D/2020|EPI_ISL_492725|2020-04-11|1,hCoV-19/England/BRIS-13030D/2020|EPI_ISL_492725|2020-04-11|1,2020-04-11
hCoV-19/England/BRIS-129316/2020|EPI_ISL_458863|2020-04-19|1,hCoV-19/England/BRIS-129316/2020|EPI_ISL_458863|2020-04-19|1,2020-04-19
hCoV-19/England/BRIS-132F61/2020|EPI_ISL_511980|2020-06-20|3,hCoV-19/England/BRIS-132F61/2020|EPI_ISL_511980|2020-06-20|3,2020-06-20
hCoV-19/England/BRIS-13308B/2020|EPI_ISL_511955|2020-06-25|1,hCoV-19/England/BRIS-13308B/2020|EPI_ISL_511955|2020-06-25|1,2020-06-25
hCoV-19/England/BRIS-12469A/2020|EPI_ISL_492818|2020-04-09|1,hCoV-19/England/BRIS-12469A/2020|EPI_ISL_492818|2020-04-09|1,2020-04-09
hCoV-19/England/BRIS-130051/2020|EPI_ISL_492649|2020-04-11|1,hCoV-19/England/BRIS-130051/2020|EPI_ISL_492649|2020-04-11|1,2020-04-11
hCoV-19/England/BRIS-123F27/2020|EPI_ISL_492828|2020-04-08|13,hCoV-19/England/BRIS-123F27/2020|EPI_ISL_492828|2020-04-08|13,2020-04-08
hCoV-19/England/BRIS-12D190/2020|EPI_ISL_481781|2020-05-04|1,hCoV-19/England/BRIS-12D190/2020|EPI_ISL_481781|2020-05-04|1,2020-05-04
hCoV-19/England/BRIS-128AB8/2020|EPI_ISL_458725|2020-04-14|1,hCoV-19/England/BRIS-128AB8/2020|EPI_ISL_458725|2020-04-14|1,2020-04-14
hCoV-19/England/BRIS-1261C4/2020|EPI_ISL_458917|2020-04-09|4,hCoV-19/England/BRIS-1261C4/2020|EPI_ISL_458917|2020-04-09|4,2020-04-09
hCoV-19/England/BRIS-128AA9/2020|EPI_ISL_458779|2020-04-14|1,hCoV-19/England/BRIS-128AA9/2020|EPI_ISL_458779|2020-04-14|1,2020-04-14
hCoV-19/Singapore/1041/2020|EPI_ISL_574526|2020-03-22|1,hCoV-19/Singapore/1041/2020|EPI_ISL_574526|2020-03-22|1,2020-03-22
hCoV-19/England/BRIS-12616A/2020|EPI_ISL_459081|2020-04-09|1,hCoV-19/England/BRIS-12616A/2020|EPI_ISL_459081|2020-04-09|1,2020-04-09
hCoV-19/Russia/StPetersburg-82005/2020|EPI_ISL_428897|2020-03-24|1,hCoV-19/Russia/StPetersburg-82005/2020|EPI_ISL_428897|2020-03-24|1,2020-03-24
hCoV-19/England/OXON-B37F8/2020|EPI_ISL_534889|2020-03-21|1,hCoV-19/England/OXON-B37F8/2020|EPI_ISL_534889|2020-03-21|1,2020-03-21
hCoV-19/England/CAMB-73F38/2020|EPI_ISL_440321|2020-03-20|1,hCoV-19/England/CAMB-73F38/2020|EPI_ISL_440321|2020-03-20|1,2020-03-20
hCoV-19/Scotland/EDB199/2020|EPI_ISL_425940|2020-03-26|1,hCoV-19/Scotland/EDB199/2020|EPI_ISL_425940|2020-03-26|1,2020-03-26
hCoV-19/England/20109045404/2020|EPI_ISL_464563|2020-03-06|1,hCoV-19/England/20109045404/2020|EPI_ISL_464563|2020-03-06|1,2020-03-06
hCoV-19/England/OXON-B2A78/2020|EPI_ISL_534790|2020-03-09|4,hCoV-19/England/OXON-B2A78/2020|EPI_ISL_534790|2020-03-09|4,2020-03-09
hCoV-19/France/ARA-SC106/2020|EPI_ISL_666686|2020-03-14|1,hCoV-19/France/ARA-SC106/2020|EPI_ISL_666686|2020-03-14|1,2020-03-14
hCoV-19/England/20139030704/2020|EPI_ISL_421913|2020-03-27|1,hCoV-19/England/20139030704/2020|EPI_ISL_421913|2020-03-27|1,2020-03-27
hCoV-19/England/CAMB-73466/2020|EPI_ISL_440086|2020-03-23|1,hCoV-19/England/CAMB-73466/2020|EPI_ISL_440086|2020-03-23|1,2020-03-23
hCoV-19/England/CAMB-75938/2020|EPI_ISL_438419|2020-03-31|1,hCoV-19/England/CAMB-75938/2020|EPI_ISL_438419|2020-03-31|1,2020-03-31
hCoV-19/England/CAMB-7423E/2020|EPI_ISL_440310|2020-03-20|1,hCoV-19/England/CAMB-7423E/2020|EPI_ISL_440310|2020-03-20|1,2020-03-20
hCoV-19/England/OXON-AC491/2020|EPI_ISL_448453|2020-04-05|3,hCoV-19/England/OXON-AC491/2020|EPI_ISL_448453|2020-04-05|3,2020-04-05
hCoV-19/England/LIVE-A4754/2020|EPI_ISL_500039|2020-03-11|1,hCoV-19/England/LIVE-A4754/2020|EPI_ISL_500039|2020-03-11|1,2020-03-11
hCoV-19/England/LIVE-A4BEF/2020|EPI_ISL_500077|2020-03-11|1,hCoV-19/England/LIVE-A4BEF/2020|EPI_ISL_500077|2020-03-11|1,2020-03-11
hCoV-19/England/CAMB-73F1A/2020|EPI_ISL_440314|2020-03-20|1,hCoV-19/England/CAMB-73F1A/2020|EPI_ISL_440314|2020-03-20|1,2020-03-20
hCoV-19/England/CAMB-7425C/2020|EPI_ISL_440348|2020-03-19|1,hCoV-19/England/CAMB-7425C/2020|EPI_ISL_440348|2020-03-19|1,2020-03-19
hCoV-19/Scotland/GCVR-170152/2020|EPI_ISL_459617|2020-03-23|1,hCoV-19/Scotland/GCVR-170152/2020|EPI_ISL_459617|2020-03-23|1,2020-03-23
hCoV-19/England/CAMB-71E3D/2020|EPI_ISL_439652|2020-03-29|1,hCoV-19/England/CAMB-71E3D/2020|EPI_ISL_439652|2020-03-29|1,2020-03-29
hCoV-19/England/CAMB-1AAD00/2020|EPI_ISL_470101|2020-04-18|1,hCoV-19/England/CAMB-1AAD00/2020|EPI_ISL_470101|2020-04-18|1,2020-04-18
hCoV-19/England/CAMB-80BDA/2020|EPI_ISL_442993|2020-04-10|1,hCoV-19/England/CAMB-80BDA/2020|EPI_ISL_442993|2020-04-10|1,2020-04-10
hCoV-19/England/CAMB-7B880/2020|EPI_ISL_442287|2020-04-04|1,hCoV-19/England/CAMB-7B880/2020|EPI_ISL_442287|2020-04-04|1,2020-04-04
hCoV-19/England/BRIS-121994/2020|EPI_ISL_440196|2020-03-15|2,hCoV-19/England/BRIS-121994/2020|EPI_ISL_440196|2020-03-15|2,2020-03-15
hCoV-19/England/BRIS-1229C0/2020|EPI_ISL_440667|2020-04-03|1,hCoV-19/England/BRIS-1229C0/2020|EPI_ISL_440667|2020-04-03|1,2020-04-03
hCoV-19/England/BRIS-12A2FA/2020|EPI_ISL_458343|2020-04-16|1,hCoV-19/England/BRIS-12A2FA/2020|EPI_ISL_458343|2020-04-16|1,2020-04-16
hCoV-19/England/NORT-28414B/2020|EPI_ISL_488737|2020-03-12|14,hCoV-19/England/NORT-28414B/2020|EPI_ISL_488737|2020-03-12|14,2020-03-12
hCoV-19/Vietnam/PIHCM-503/2020|EPI_ISL_654883|2020-04-23|1,hCoV-19/Vietnam/PIHCM-503/2020|EPI_ISL_654883|2020-04-23|1,2020-04-23
hCoV-19/Vietnam/PIHCM-507-4H/2020|EPI_ISL_654880|2020-03-25|1,hCoV-19/Vietnam/PIHCM-507-4H/2020|EPI_ISL_654880|2020-03-25|1,2020-03-25
hCoV-19/England/NORT-284B4D/2020|EPI_ISL_478578|2020-03-25|2,hCoV-19/England/NORT-284B4D/2020|EPI_ISL_478578|2020-03-25|2,2020-03-25
hCoV-19/England/LIVE-A8750/2020|EPI_ISL_517206|2020-03-27|1,hCoV-19/England/LIVE-A8750/2020|EPI_ISL_517206|2020-03-27|1,2020-03-27
hCoV-19/England/NORT-295BD0/2020|EPI_ISL_478655|2020-04-03|1,hCoV-19/England/NORT-295BD0/2020|EPI_ISL_478655|2020-04-03|1,2020-04-03
hCoV-19/England/20134003404/2020|EPI_ISL_423059|2020-03-24|1,hCoV-19/England/20134003404/2020|EPI_ISL_423059|2020-03-24|1,2020-03-24
hCoV-19/England/20142027704/2020|EPI_ISL_465941|2020-03-30|1,hCoV-19/England/20142027704/2020|EPI_ISL_465941|2020-03-30|1,2020-03-30
hCoV-19/Australia/VIC194/2020|EPI_ISL_419890|2020-03-19|1,hCoV-19/Australia/VIC194/2020|EPI_ISL_419890|2020-03-19|1,2020-03-19
hCoV-19/England/BRIS-124AF8/2020|EPI_ISL_443854|2020-03-26|1,hCoV-19/England/BRIS-124AF8/2020|EPI_ISL_443854|2020-03-26|1,2020-03-26
hCoV-19/England/201141521/2020|EPI_ISL_464759|2020-03-10|1,hCoV-19/England/201141521/2020|EPI_ISL_464759|2020-03-10|1,2020-03-10
hCoV-19/Poland/Pom1/2020|EPI_ISL_428209|2020-04-06|1,hCoV-19/Poland/Pom1/2020|EPI_ISL_428209|2020-04-06|1,2020-04-06
hCoV-19/Scotland/EDB3543/2020|EPI_ISL_487972|2020-04-13|1,hCoV-19/Scotland/EDB3543/2020|EPI_ISL_487972|2020-04-13|1,2020-04-13
hCoV-19/England/NORT-2838DE/2020|EPI_ISL_488577|2020-04-01|1,hCoV-19/England/NORT-2838DE/2020|EPI_ISL_488577|2020-04-01|1,2020-04-01
hCoV-19/USA/OR-PROV-221/2020|EPI_ISL_482456|2020-03-27|1,hCoV-19/USA/OR-PROV-221/2020|EPI_ISL_482456|2020-03-27|1,2020-03-27
hCoV-19/England/LIVE-A8FD0/2020|EPI_ISL_517244|2020-03-26|1,hCoV-19/England/LIVE-A8FD0/2020|EPI_ISL_517244|2020-03-26|1,2020-03-26
hCoV-19/Norway/1379/2020|EPI_ISL_417483|2020-02-27|1,hCoV-19/Norway/1379/2020|EPI_ISL_417483|2020-02-27|1,2020-02-27
hCoV-19/USA/OR-PROV-226/2020|EPI_ISL_482461|2020-04-07|1,hCoV-19/USA/OR-PROV-226/2020|EPI_ISL_482461|2020-04-07|1,2020-04-07
hCoV-19/England/NORT-2955F0/2020|EPI_ISL_488465|2020-03-31|4,hCoV-19/England/NORT-2955F0/2020|EPI_ISL_488465|2020-03-31|4,2020-03-31
hCoV-19/England/NORT-295675/2020|EPI_ISL_478638|2020-04-01|2,hCoV-19/England/NORT-295675/2020|EPI_ISL_478638|2020-04-01|2,2020-04-01
hCoV-19/USA/OR-PROV-224/2020|EPI_ISL_482459|2020-03-28|1,hCoV-19/USA/OR-PROV-224/2020|EPI_ISL_482459|2020-03-28|1,2020-03-28
hCoV-19/England/20122074602/2020|EPI_ISL_418676|2020-03-10|1,hCoV-19/England/20122074602/2020|EPI_ISL_418676|2020-03-10|1,2020-03-10
hCoV-19/England/NORT-283CD2/2020|EPI_ISL_478521|2020-04-03|1,hCoV-19/England/NORT-283CD2/2020|EPI_ISL_478521|2020-04-03|1,2020-04-03
hCoV-19/England/OXON-AC6F5/2020|EPI_ISL_448477|2020-04-05|1,hCoV-19/England/OXON-AC6F5/2020|EPI_ISL_448477|2020-04-05|1,2020-04-05
hCoV-19/England/CAMB-754B7/2020|EPI_ISL_425395|2020-03-16|1,hCoV-19/England/CAMB-754B7/2020|EPI_ISL_425395|2020-03-16|1,2020-03-16
hCoV-19/England/SHEF-C0172/2020|EPI_ISL_420259|2020-03-24|1,hCoV-19/England/SHEF-C0172/2020|EPI_ISL_420259|2020-03-24|1,2020-03-24
hCoV-19/England/NOTT-10E57B/2020|EPI_ISL_425562|2020-03-25|2,hCoV-19/England/NOTT-10E57B/2020|EPI_ISL_425562|2020-03-25|2,2020-03-25
hCoV-19/England/NOTT-10F2FB/2020|EPI_ISL_432990|2020-04-01|1,hCoV-19/England/NOTT-10F2FB/2020|EPI_ISL_432990|2020-04-01|1,2020-04-01
hCoV-19/England/NOTT-10F6E0/2020|EPI_ISL_433039|2020-04-03|1,hCoV-19/England/NOTT-10F6E0/2020|EPI_ISL_433039|2020-04-03|1,2020-04-03
hCoV-19/Spain/CT-ISCIII-202052/2020|EPI_ISL_462479|2020-03-02|1,hCoV-19/Spain/CT-ISCIII-202052/2020|EPI_ISL_462479|2020-03-02|1,2020-03-02
hCoV-19/Scotland/EDB1233/2020|EPI_ISL_491650|2020-04-08|1,hCoV-19/Scotland/EDB1233/2020|EPI_ISL_491650|2020-04-08|1,2020-04-08
hCoV-19/Scotland/EDB3041/2020|EPI_ISL_489050|2020-04-03|1,hCoV-19/Scotland/EDB3041/2020|EPI_ISL_489050|2020-04-03|1,2020-04-03
hCoV-19/England/NORT-284CFF/2020|EPI_ISL_488512|2020-03-26|1,hCoV-19/England/NORT-284CFF/2020|EPI_ISL_488512|2020-03-26|1,2020-03-26
hCoV-19/England/NORT-284DB0/2020|EPI_ISL_478594|2020-03-27|1,hCoV-19/England/NORT-284DB0/2020|EPI_ISL_478594|2020-03-27|1,2020-03-27
hCoV-19/England/NORT-282110/2020|EPI_ISL_488626|2020-03-25|1,hCoV-19/England/NORT-282110/2020|EPI_ISL_488626|2020-03-25|1,2020-03-25
hCoV-19/England/NORT-282CA6/2020|EPI_ISL_472223|2020-03-29|1,hCoV-19/England/NORT-282CA6/2020|EPI_ISL_472223|2020-03-29|1,2020-03-29
hCoV-19/England/NORT-284A22/2020|EPI_ISL_478574|2020-03-25|1,hCoV-19/England/NORT-284A22/2020|EPI_ISL_478574|2020-03-25|1,2020-03-25
hCoV-19/England/NORT-294BE0/2020|EPI_ISL_488733|2020-03-29|1,hCoV-19/England/NORT-294BE0/2020|EPI_ISL_488733|2020-03-29|1,2020-03-29
hCoV-19/England/NORT-295C46/2020|EPI_ISL_478661|2020-04-04|1,hCoV-19/England/NORT-295C46/2020|EPI_ISL_478661|2020-04-04|1,2020-04-04
hCoV-19/England/NORT-295D07/2020|EPI_ISL_488641|2020-04-04|1,hCoV-19/England/NORT-295D07/2020|EPI_ISL_488641|2020-04-04|1,2020-04-04
hCoV-19/England/NORT-282EDD/2020|EPI_ISL_488631|2020-03-29|1,hCoV-19/England/NORT-282EDD/2020|EPI_ISL_488631|2020-03-29|1,2020-03-29
hCoV-19/England/NORT-295C64/2020|EPI_ISL_488648|2020-04-04|1,hCoV-19/England/NORT-295C64/2020|EPI_ISL_488648|2020-04-04|1,2020-04-04
hCoV-19/Scotland/EDB3319/2020|EPI_ISL_487871|2020-04-08|1,hCoV-19/Scotland/EDB3319/2020|EPI_ISL_487871|2020-04-08|1,2020-04-08
hCoV-19/England/EXET-13546F/2020|EPI_ISL_457062|2020-04-14|1,hCoV-19/England/EXET-13546F/2020|EPI_ISL_457062|2020-04-14|1,2020-04-14
hCoV-19/England/EXET-135818/2020|EPI_ISL_457103|2020-04-11|1,hCoV-19/England/EXET-135818/2020|EPI_ISL_457103|2020-04-11|1,2020-04-11
hCoV-19/England/BRIS-13066E/2020|EPI_ISL_492528|2020-04-12|3,hCoV-19/England/BRIS-13066E/2020|EPI_ISL_492528|2020-04-12|3,2020-04-12
hCoV-19/England/BRIS-1306C8/2020|EPI_ISL_492637|2020-04-12|1,hCoV-19/England/BRIS-1306C8/2020|EPI_ISL_492637|2020-04-12|1,2020-04-12
hCoV-19/England/EXET-136FB8/2020|EPI_ISL_471941|2020-04-24|1,hCoV-19/England/EXET-136FB8/2020|EPI_ISL_471941|2020-04-24|1,2020-04-24
hCoV-19/SouthKorea/KCDC2046/2020|EPI_ISL_471452|2020-02-21|1,hCoV-19/SouthKorea/KCDC2046/2020|EPI_ISL_471452|2020-02-21|1,2020-02-21
hCoV-19/SouthKorea/KCDC2030/2020|EPI_ISL_497951|2020-02-20|1,hCoV-19/SouthKorea/KCDC2030/2020|EPI_ISL_497951|2020-02-20|1,2020-02-20
hCoV-19/SouthKorea/KCDC2032/2020|EPI_ISL_497953|2020-02-20|1,hCoV-19/SouthKorea/KCDC2032/2020|EPI_ISL_497953|2020-02-20|1,2020-02-20
hCoV-19/SouthKorea/KCDC2074/2020|EPI_ISL_497975|2020-02-21|1,hCoV-19/SouthKorea/KCDC2074/2020|EPI_ISL_497975|2020-02-21|1,2020-02-21
hCoV-19/SouthKorea/KCDC2029/2020|EPI_ISL_471445|2020-02-20|5,hCoV-19/SouthKorea/KCDC2029/2020|EPI_ISL_471445|2020-02-20|5,2020-02-20
hCoV-19/SouthKorea/KCDC2034/2020|EPI_ISL_497955|2020-02-20|1,hCoV-19/SouthKorea/KCDC2034/2020|EPI_ISL_497955|2020-02-20|1,2020-02-20
hCoV-19/SouthKorea/KCDC2035/2020|EPI_ISL_497956|2020-02-20|1,hCoV-19/SouthKorea/KCDC2035/2020|EPI_ISL_497956|2020-02-20|1,2020-02-20
hCoV-19/England/LIVE-A76FA/2020|EPI_ISL_517060|2020-03-28|1,hCoV-19/England/LIVE-A76FA/2020|EPI_ISL_517060|2020-03-28|1,2020-03-28
hCoV-19/SouthKorea/KCDC2042/2020|EPI_ISL_471448|2020-02-19|1,hCoV-19/SouthKorea/KCDC2042/2020|EPI_ISL_471448|2020-02-19|1,2020-02-19
hCoV-19/SouthKorea/KCDC2044/2020|EPI_ISL_471450|2020-02-19|1,hCoV-19/SouthKorea/KCDC2044/2020|EPI_ISL_471450|2020-02-19|1,2020-02-19
hCoV-19/Netherlands/NA_104/2020|EPI_ISL_422653|2020-03-18|1,hCoV-19/Netherlands/NA_104/2020|EPI_ISL_422653|2020-03-18|1,2020-03-18
hCoV-19/Spain/CN-IBV-002597/2020|EPI_ISL_474913|2020-03-15|1,hCoV-19/Spain/CN-IBV-002597/2020|EPI_ISL_474913|2020-03-15|1,2020-03-15
hCoV-19/USA/OR-PROV-089/2020|EPI_ISL_482360|2020-04-20|1,hCoV-19/USA/OR-PROV-089/2020|EPI_ISL_482360|2020-04-20|1,2020-04-20
hCoV-19/USA/OR-PROV-016/2020|EPI_ISL_482303|2020-04-03|3,hCoV-19/USA/OR-PROV-016/2020|EPI_ISL_482303|2020-04-03|3,2020-04-03
hCoV-19/USA/OR-PROV-103/2020|EPI_ISL_482373|2020-04-23|2,hCoV-19/USA/OR-PROV-103/2020|EPI_ISL_482373|2020-04-23|2,2020-04-23
hCoV-19/Finland/FIN03032020B/2020|EPI_ISL_413603|2020-03-03|1,hCoV-19/Finland/FIN03032020B/2020|EPI_ISL_413603|2020-03-03|1,2020-03-03
hCoV-19/USA/OR-PROV-029/2020|EPI_ISL_486830|2020-03-29|1,hCoV-19/USA/OR-PROV-029/2020|EPI_ISL_486830|2020-03-29|1,2020-03-29
hCoV-19/England/SHEF-C9A23/2020|EPI_ISL_475425|2020-04-27|1,hCoV-19/England/SHEF-C9A23/2020|EPI_ISL_475425|2020-04-27|1,2020-04-27
hCoV-19/England/SHEF-CB1E0/2020|EPI_ISL_442380|2020-04-08|1,hCoV-19/England/SHEF-CB1E0/2020|EPI_ISL_442380|2020-04-08|1,2020-04-08
hCoV-19/England/LIVE-AA09F/2020|EPI_ISL_517397|2020-03-23|1,hCoV-19/England/LIVE-AA09F/2020|EPI_ISL_517397|2020-03-23|1,2020-03-23
hCoV-19/England/NORT-295BFE/2020|EPI_ISL_478657|2020-04-03|1,hCoV-19/England/NORT-295BFE/2020|EPI_ISL_478657|2020-04-03|1,2020-04-03
hCoV-19/USA/OR-PROV-231/2020|EPI_ISL_482466|2020-03-30|1,hCoV-19/USA/OR-PROV-231/2020|EPI_ISL_482466|2020-03-30|1,2020-03-30
hCoV-19/Scotland/EDB3042/2020|EPI_ISL_488920|2020-04-03|1,hCoV-19/Scotland/EDB3042/2020|EPI_ISL_488920|2020-04-03|1,2020-04-03
hCoV-19/England/SHEF-CCFB8/2020|EPI_ISL_457658|2020-03-25|1,hCoV-19/England/SHEF-CCFB8/2020|EPI_ISL_457658|2020-03-25|1,2020-03-25
hCoV-19/Australia/NSW2574/2020|EPI_ISL_527060|2020-04-21|10,hCoV-19/Australia/NSW2574/2020|EPI_ISL_527060|2020-04-21|10,2020-04-21
hCoV-19/England/NORT-295192/2020|EPI_ISL_488706|2020-03-30|1,hCoV-19/England/NORT-295192/2020|EPI_ISL_488706|2020-03-30|1,2020-03-30
hCoV-19/England/NORT-294FA8/2020|EPI_ISL_488746|2020-03-29|1,hCoV-19/England/NORT-294FA8/2020|EPI_ISL_488746|2020-03-29|1,2020-03-29
hCoV-19/USA/OR-PROV-041/2020|EPI_ISL_482323|2020-03-18|1,hCoV-19/USA/OR-PROV-041/2020|EPI_ISL_482323|2020-03-18|1,2020-03-18
hCoV-19/England/NORT-283DC0/2020|EPI_ISL_488661|2020-04-04|2,hCoV-19/England/NORT-283DC0/2020|EPI_ISL_488661|2020-04-04|2,2020-04-04
hCoV-19/England/NORT-295CDD/2020|EPI_ISL_488567|2020-04-03|1,hCoV-19/England/NORT-295CDD/2020|EPI_ISL_488567|2020-04-03|1,2020-04-03
hCoV-19/Spain/CE-ISCIII-202293/2020|EPI_ISL_539520|2020-03-12|2,hCoV-19/Spain/CE-ISCIII-202293/2020|EPI_ISL_539520|2020-03-12|2,2020-03-12
hCoV-19/England/LIVE-A99C2/2020|EPI_ISL_517303|2020-03-24|1,hCoV-19/England/LIVE-A99C2/2020|EPI_ISL_517303|2020-03-24|1,2020-03-24
hCoV-19/England/NORT-29555A/2020|EPI_ISL_488696|2020-03-31|1,hCoV-19/England/NORT-29555A/2020|EPI_ISL_488696|2020-03-31|1,2020-03-31
hCoV-19/England/NORT-295D25/2020|EPI_ISL_488722|2020-04-04|1,hCoV-19/England/NORT-295D25/2020|EPI_ISL_488722|2020-04-04|1,2020-04-04
hCoV-19/England/NORT-281BE6/2020|EPI_ISL_488790|2020-03-23|1,hCoV-19/England/NORT-281BE6/2020|EPI_ISL_488790|2020-03-23|1,2020-03-23
hCoV-19/England/NORT-283258/2020|EPI_ISL_488491|2020-03-29|1,hCoV-19/England/NORT-283258/2020|EPI_ISL_488491|2020-03-29|1,2020-03-29
hCoV-19/England/NORT-284390/2020|EPI_ISL_488572|2020-03-19|1,hCoV-19/England/NORT-284390/2020|EPI_ISL_488572|2020-03-19|1,2020-03-19
hCoV-19/England/LIVE-A635E/2020|EPI_ISL_499702|2020-03-18|1,hCoV-19/England/LIVE-A635E/2020|EPI_ISL_499702|2020-03-18|1,2020-03-18
hCoV-19/England/NORT-2827D2/2020|EPI_ISL_488728|2020-03-28|1,hCoV-19/England/NORT-2827D2/2020|EPI_ISL_488728|2020-03-28|1,2020-03-28
hCoV-19/England/NORT-284381/2020|EPI_ISL_478544|2020-03-19|6,hCoV-19/England/NORT-284381/2020|EPI_ISL_478544|2020-03-19|6,2020-03-19
hCoV-19/England/NORT-284A5F/2020|EPI_ISL_478576|2020-03-25|1,hCoV-19/England/NORT-284A5F/2020|EPI_ISL_478576|2020-03-25|1,2020-03-25
hCoV-19/England/NORT-281384/2020|EPI_ISL_488834|2020-03-13|1,hCoV-19/England/NORT-281384/2020|EPI_ISL_488834|2020-03-13|1,2020-03-13
hCoV-19/England/NORT-281524/2020|EPI_ISL_488801|2020-03-15|1,hCoV-19/England/NORT-281524/2020|EPI_ISL_488801|2020-03-15|1,2020-03-15
hCoV-19/England/NORT-284E80/2020|EPI_ISL_478596|2020-03-27|1,hCoV-19/England/NORT-284E80/2020|EPI_ISL_478596|2020-03-27|1,2020-03-27
hCoV-19/England/NORT-294A89/2020|EPI_ISL_488599|2020-03-27|1,hCoV-19/England/NORT-294A89/2020|EPI_ISL_488599|2020-03-27|1,2020-03-27
hCoV-19/England/LIVE-A5683/2020|EPI_ISL_500137|2020-03-21|1,hCoV-19/England/LIVE-A5683/2020|EPI_ISL_500137|2020-03-21|1,2020-03-21
hCoV-19/England/NORT-2842B1/2020|EPI_ISL_478540|2020-03-17|3,hCoV-19/England/NORT-2842B1/2020|EPI_ISL_478540|2020-03-17|3,2020-03-17
hCoV-19/England/NORT-284CE0/2020|EPI_ISL_478590|2020-03-26|1,hCoV-19/England/NORT-284CE0/2020|EPI_ISL_478590|2020-03-26|1,2020-03-26
hCoV-19/England/NORT-281F35/2020|EPI_ISL_488782|2020-03-23|1,hCoV-19/England/NORT-281F35/2020|EPI_ISL_488782|2020-03-23|1,2020-03-23
hCoV-19/England/NORT-294C65/2020|EPI_ISL_478610|2020-03-28|1,hCoV-19/England/NORT-294C65/2020|EPI_ISL_478610|2020-03-28|1,2020-03-28
hCoV-19/England/201040077/2020|EPI_ISL_464321|2020-03-02|1,hCoV-19/England/201040077/2020|EPI_ISL_464321|2020-03-02|1,2020-03-02
hCoV-19/England/200960515/2020|EPI_ISL_414009|2020-02-25|1,hCoV-19/England/200960515/2020|EPI_ISL_414009|2020-02-25|1,2020-02-25
hCoV-19/England/20096115304/2020|EPI_ISL_464190|2020-02-27|1,hCoV-19/England/20096115304/2020|EPI_ISL_464190|2020-02-27|1,2020-02-27
hCoV-19/England/20098017804/2020|EPI_ISL_464197|2020-02-27|1,hCoV-19/England/20098017804/2020|EPI_ISL_464197|2020-02-27|1,2020-02-27
hCoV-19/Scotland/EDB154/2020|EPI_ISL_433076|2020-03-23|1,hCoV-19/Scotland/EDB154/2020|EPI_ISL_433076|2020-03-23|1,2020-03-23
hCoV-19/USA/OR-PROV-015/2020|EPI_ISL_482302|2020-04-03|1,hCoV-19/USA/OR-PROV-015/2020|EPI_ISL_482302|2020-04-03|1,2020-04-03
hCoV-19/USA/OR-OHSU-0012/2020|EPI_ISL_437521|2020-04-08|1,hCoV-19/USA/OR-OHSU-0012/2020|EPI_ISL_437521|2020-04-08|1,2020-04-08
hCoV-19/USA/OR-OHSU-0244/2020|EPI_ISL_509079|2020-04-06|1,hCoV-19/USA/OR-OHSU-0244/2020|EPI_ISL_509079|2020-04-06|1,2020-04-06
hCoV-19/USA/OR-PROV-229/2020|EPI_ISL_482464|2020-03-18|1,hCoV-19/USA/OR-PROV-229/2020|EPI_ISL_482464|2020-03-18|1,2020-03-18
hCoV-19/USA/WA-QDX-290/2020|EPI_ISL_571154|2020-03-20|1,hCoV-19/USA/WA-QDX-290/2020|EPI_ISL_571154|2020-03-20|1,2020-03-20
hCoV-19/USA/OR-PROV-018/2020|EPI_ISL_482305|2020-04-06|3,hCoV-19/USA/OR-PROV-018/2020|EPI_ISL_482305|2020-04-06|3,2020-04-06
hCoV-19/USA/OR-PROV-123/2020|EPI_ISL_482387|2020-04-27|1,hCoV-19/USA/OR-PROV-123/2020|EPI_ISL_482387|2020-04-27|1,2020-04-27
hCoV-19/USA/OR-PROV-216/2020|EPI_ISL_482451|2020-03-09|14,hCoV-19/USA/OR-PROV-216/2020|EPI_ISL_482451|2020-03-09|14,2020-03-09
hCoV-19/USA/OR-OHSU-0075/2020|EPI_ISL_468095|2020-04-23|1,hCoV-19/USA/OR-OHSU-0075/2020|EPI_ISL_468095|2020-04-23|1,2020-04-23
hCoV-19/USA/OR-PROV-009/2020|EPI_ISL_482297|2020-04-09|1,hCoV-19/USA/OR-PROV-009/2020|EPI_ISL_482297|2020-04-09|1,2020-04-09
hCoV-19/USA/OR-PROV-182/2020|EPI_ISL_482430|2020-05-13|1,hCoV-19/USA/OR-PROV-182/2020|EPI_ISL_482430|2020-05-13|1,2020-05-13
hCoV-19/USA/WA-UW295/2020|EPI_ISL_418080|2020-03-15|1,hCoV-19/USA/WA-UW295/2020|EPI_ISL_418080|2020-03-15|1,2020-03-15
hCoV-19/USA/WA-UW-2181/2020|EPI_ISL_426107|2020-03-25|1,hCoV-19/USA/WA-UW-2181/2020|EPI_ISL_426107|2020-03-25|1,2020-03-25
hCoV-19/USA/OR-OHSU-0023/2020|EPI_ISL_437523|2020-04-07|2,hCoV-19/USA/OR-OHSU-0023/2020|EPI_ISL_437523|2020-04-07|2,2020-04-07
hCoV-19/USA/OR-PROV-136/2020|EPI_ISL_482398|2020-05-01|1,hCoV-19/USA/OR-PROV-136/2020|EPI_ISL_482398|2020-05-01|1,2020-05-01
